"RegionName","StateName","Metro","StateCodeFIPS","MunicipalCodeFIPS","avg_2019","avg_2022","price_changes"
"Clay County","KS",NA,"20","027",92227.1658739695,126533.666752095,0.371978262077425
"San Miguel County","CO",NA,"08","113",832760.69077939,1501510.74991971,0.803051905000981
"Twiggs County","GA","Macon-Bibb County, GA","13","289",60713.94941713,86356.85072319,0.422356008005386
"Hamilton County","IL",NA,"17","065",91322.8806795079,93321.9553624414,0.0218901842348696
"Traill County","ND",NA,"38","097",164616.427859367,208250.021563072,0.265062207163079
"Pocahontas County","WV",NA,"54","075",103779.602579491,137662.992873262,0.326493737223728
"Schoolcraft County","MI",NA,"26","153",109094.155489327,152694.859684799,0.399661228412351
"Liberty County","FL",NA,"12","077",109303.679183217,158007.507310611,0.445582696679
"San Augustine County","TX",NA,"48","405",147322.277630735,190603.308793622,0.293784700175299
"Lemhi County","ID",NA,"16","059",195016.354948001,342053.795834615,0.753974921364007
"Doddridge County","WV","Clarksburg, WV","54","017",93477.8329388476,125139.557189058,0.338708368121064
"Humphreys County","MS",NA,"28","053",79113.6447025591,97509.6951188568,0.232526898305098
"Thomas County","KS",NA,"20","193",123567.061888329,155572.38410993,0.25901176035508
"Richardson County","NE",NA,"31","147",66687.3391858909,93543.5616366678,0.402718458685466
"Searcy County","AR",NA,"05","129",93826.9486667072,142775.423270201,0.521688867634068
"Taylor County","GA",NA,"13","269",88673.4196607197,130799.361524797,0.475068425524341
"Power County","ID","Pocatello, ID","16","077",159801.243126419,276141.561221558,0.728031370839221
"Greene County","AL","Tuscaloosa, AL","01","063",90196.7242063318,113045.085757696,0.253316977444736
"Coleman County","TX",NA,"48","083",80219.5455638095,100813.759308899,0.256723141478139
"Ballard County","KY","Paducah, KY-IL","21","007",74872.2003763881,102536.490962899,0.369486811492662
"Anderson County","KS",NA,"20","003",89941.8477966274,151002.942837669,0.678895269964987
"Red River Parish","LA",NA,"22","081",117466.980090745,115850.146105807,-0.0137641572439283
"Washakie County","WY",NA,"56","043",174657.677667761,230109.980819961,0.317491357337771
"Major County","OK",NA,"40","093",106304.369010103,137646.831715066,0.294837013725975
"Decatur County","IA",NA,"19","053",123453.383869996,138892.793449051,0.125062668151026
"Yoakum County","TX",NA,"48","501",126324.775227463,165580.852276928,0.310755170383483
"Franklin County","MS",NA,"28","037",122679.703326323,161440.167604911,0.315948467657175
"Benton County","MS",NA,"28","009",120292.151072096,148915.704016211,0.237950295917146
"Merrick County","NE","Grand Island, NE","31","121",137442.607880829,185798.324463276,0.351824789474121
"Lincoln County","GA","Augusta-Richmond County, GA-SC","13","181",135937.232940902,206113.865508402,0.516242908946145
"McCulloch County","TX",NA,"48","307",93735.5003212498,124562.35155659,0.328870610704493
"Kane County","UT",NA,"49","025",256925.383970853,392435.495154336,0.527429828416081
"Cleveland County","AR","Pine Bluff, AR","05","025",127811.673101783,147534.950098499,0.154315146011815
"Winkler County","TX",NA,"48","495",82723.4318744338,125276.192161013,0.514397907852398
"Pleasants County","WV",NA,"54","073",113507.383807806,145850.459206351,0.284942479630298
"Monroe County","IA",NA,"19","135",102583.879097576,146432.5967168,0.42744257679626
"Dade County","MO",NA,"29","057",95162.465015151,155400.243248041,0.632999347203748
"Conejos County","CO",NA,"08","021",139383.320970553,196291.030802984,0.408282062991261
"Wheeler County","GA",NA,"13","309",85300.7678158219,117364.037726394,0.375884892147768
"Clay County","TN",NA,"47","027",114923.112050615,182042.247119567,0.584035133328015
"Marion County","GA","Columbus, GA-AL","13","197",92259.0871017614,122617.827073227,0.329059618137996
"Valley County","MT",NA,"30","105",135566.060658083,198250.212251202,0.46238823558661
"Grant County","SD",NA,"46","051",138878.521594527,185572.277977207,0.336220142946287
"Boise County","ID","Boise City, ID","16","015",227684.991608496,438930.254285462,0.927796167786951
"Doniphan County","KS","St. Joseph, MO-KS","20","043",89508.2072701925,119659.593043477,0.336856101723369
"Nicholas County","KY",NA,"21","181",85254.7682239528,125618.600562773,0.473449558068005
"Gilmer County","WV",NA,"54","021",77314.2556570053,110123.643568831,0.424364014540604
"Kingman County","KS",NA,"20","095",95711.3195744147,134893.714824959,0.409380995108739
"Harney County","OR",NA,"41","025",112393.652834504,185476.646056808,0.650241284798505
"Castro County","TX",NA,"48","069",91396.2348602684,116107.696822176,0.270377242560237
"Worth County","IA","Mason City, IA","19","195",118754.047946033,156225.806425803,0.315540894208501
"Adair County","IA",NA,"19","001",113864.833644128,155605.936434716,0.366584672850313
"Chariton County","MO",NA,"29","041",157090.260264253,183585.409180442,0.16866194550585
"Grant County","KS",NA,"20","067",107150.476207021,136066.339852538,0.269862203781998
"Lake County","CO",NA,"08","065",270636.075761985,444902.688393557,0.643914940537466
"Elliott County","KY",NA,"21","063",65185.3808455238,104626.979087613,0.605068156854944
"Hutchinson County","SD",NA,"46","067",132130.919757193,186110.217474518,0.408528887988666
"Rappahannock County","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","157",363095.859700106,473319.985659259,0.303567564913
"Newton County","AR","Harrison, AR","05","101",112397.624373878,190889.348986549,0.698339711803676
"Wallowa County","OR",NA,"41","063",256281.223329905,400943.96403936,0.564468745816911
"Pepin County","WI",NA,"55","091",149045.825848892,215830.769590377,0.448083288217639
"Grand Isle County","VT","Burlington-South Burlington, VT","50","013",311481.678502408,434839.178643848,0.396034529974724
"Lexington City","VA",NA,"51","678",207935.552538608,278161.192393511,0.337727911353032
"Jefferson County","MS",NA,"28","063",100888.9437965,145701.994646273,0.444181980338339
"Pierce County","NE","Norfolk, NE","31","139",153040.096973173,196613.817645625,0.28472094264348
"Grant County","OR",NA,"41","023",178440.868635139,259640.897691642,0.45505286808783
"Jefferson County","NE",NA,"31","095",77677.2657233979,112990.555569232,0.45461551094733
"Ferry County","WA",NA,"53","019",215700.002554787,313581.637596165,0.45378597070956
"Van Buren County","IA",NA,"19","177",89961.5997884857,130456.434730789,0.450134668986694
"Lake County","TN",NA,"47","095",63422.7925558852,83919.3896521612,0.323173992665418
"Crook County","WY","Gillette, WY","56","011",235888.8214787,337916.640331782,0.432525026889819
"Shannon County","MO",NA,"29","203",103950.852348605,157547.065924217,0.515591862545533
"Dallam County","TX",NA,"48","111",77375.2724962199,123237.450223116,0.592723957503825
"Broadwater County","MT",NA,"30","007",263266.900269185,450482.13909235,0.71112334528853
"Forest County","PA",NA,"42","053",68640.1080762502,101844.798172781,0.483750550911787
"Union County","IN","Cincinnati, OH-KY-IN","18","161",135207.681316999,184957.147254962,0.367948517816255
"Pocahontas County","IA",NA,"19","151",82631.9651292062,95912.4188868143,0.160718116008041
"Goliad County","TX","Victoria, TX","48","175",235632.479664691,266544.477677405,0.131187339099865
"Kit Carson County","CO",NA,"08","063",155744.941179295,224811.948733988,0.443462285398938
"Tillman County","OK",NA,"40","141",32307.8321509544,43175.1689202158,0.336368491655058
"Swisher County","TX",NA,"48","437",67193.5910135307,93691.7932681563,0.394356096391539
"Blaine County","MT",NA,"30","005",130367.770057192,205476.342103888,0.576128379075181
"Nemaha County","NE",NA,"31","127",105959.235245562,138480.07261447,0.306918385108579
"Bon Homme County","SD",NA,"46","009",123531.390645281,141039.14819873,0.141727195508732
"Caribou County","ID",NA,"16","029",182836.985446113,278872.342559658,0.525251260729465
"Fall River County","SD",NA,"46","047",159749.68365609,246790.091914604,0.544854964757831
"Ida County","IA",NA,"19","093",100789.96221257,134119.807778789,0.330686159956335
"Bailey County","TX",NA,"48","017",81662.599650647,107646.577423815,0.318187002181259
"Beaver County","UT",NA,"49","001",184783.749019956,284492.106623125,0.539594840628548
"Powell County","MT",NA,"30","077",162215.66594112,269957.270993594,0.66418742251184
"Schuyler County","IL",NA,"17","169",102788.45320916,130129.658935069,0.265994913555841
"Pembina County","ND",NA,"38","067",96728.8594504447,111713.986004507,0.154918879837913
"Monroe County","AR",NA,"05","095",70929.862116652,80787.9855232232,0.138984105035457
"Weston County","WY","Gillette, WY","56","045",173905.775405241,213849.144117746,0.22968396891609
"Wabaunsee County","KS","Topeka, KS","20","197",139216.648273538,201897.954629099,0.450242892160439
"Southeast Fairbanks Borough","AK",NA,"02","240",247713.850272536,351439.141916242,0.418730287101779
"Tucker County","WV",NA,"54","093",124612.675146066,167134.150209984,0.341229132703207
"Refugio County","TX",NA,"48","391",117356.003431449,144272.219840536,0.229355257695106
"Charles City County","VA","Richmond, VA","51","036",177338.803017549,240242.695411245,0.354710256995874
"Thurston County","NE",NA,"31","173",108524.804266347,144885.433802595,0.335044414795806
"Huerfano County","CO",NA,"08","055",151588.637470088,253996.484220397,0.675564135013189
"Childress County","TX",NA,"48","075",66898.519789384,96277.4571235119,0.439156762012394
"Lac Qui Parle County","MN",NA,"27","073",109206.692291729,153617.042325366,0.406663264875767
"Russell County","KS",NA,"20","167",65853.2829958163,84472.4081108076,0.282736475206166
"Clinch County","GA",NA,"13","065",73734.6838162235,100508.030859226,0.363103842822908
"Burt County","NE",NA,"31","021",101921.290456913,141171.045446443,0.385098685599191
"Fremont County","IA",NA,"19","071",102772.68109427,143683.318721336,0.398069187175726
"Hancock County","TN",NA,"47","067",107881.286248219,163952.613039947,0.519750261993678
"King and Queen County","VA","Richmond, VA","51","097",186253.397373846,250036.635981752,0.342454094836616
"Galax City","VA",NA,"51","640",100421.462684659,141369.037544686,0.407757204140812
"Pershing County","NV",NA,"32","027",109609.77731369,178391.263540334,0.627512325198873
"Wolfe County","KY",NA,"21","237",92584.0882167172,149979.457343274,0.619926925155945
"Buena Vista City","VA",NA,"51","530",99578.8021510134,142344.548157293,0.429466363146487
"Dallas County","AR",NA,"05","039",82945.4048741458,90284.9536591253,0.0884865026111572
"Kearney County","NE","Kearney, NE","31","099",168588.619159514,217117.345289823,0.287852918970719
"Surry County","VA",NA,"51","181",178645.123285919,236275.814951456,0.322598739923614
"Fulton County","KY",NA,"21","075",46127.0842509696,61654.7855216363,0.336628718741102
"Wayne County","IA",NA,"19","185",79351.060635969,114292.938672838,0.440345444116603
"Randolph County","GA",NA,"13","243",64600.4174426733,92220.3676805061,0.427550646438823
"Norman County","MN",NA,"27","107",121691.498621553,152999.912645976,0.257276920566074
"Wilkin County","MN","Wahpeton, ND-MN","27","167",153965.443954614,193606.660977611,0.257468273430774
"Rio Blanco County","CO",NA,"08","103",204070.238497555,274414.05974607,0.344703969409816
"Henderson County","IL","Burlington, IA-IL","17","071",94102.7859400574,104591.637689889,0.111461649568084
"Moore County","TN","Tullahoma-Manchester, TN","47","127",194867.202139323,296325.222865775,0.520652113914551
"Howard County","NE","Grand Island, NE","31","093",178278.946127628,235795.352139571,0.322620293990114
"Bottineau County","ND",NA,"38","009",148702.245550341,183816.070531697,0.236135136032417
"Calhoun County","WV",NA,"54","013",69403.8768599493,100912.6159097,0.453991051729462
"Treutlen County","GA","Dublin, GA","13","283",79298.8202350972,112622.7521485,0.420232379430197
"Spink County","SD",NA,"46","115",93719.9106666962,135305.141519466,0.443718208403574
"Ellsworth County","KS",NA,"20","053",72431.5552007173,99919.3030731307,0.379499622729917
"Lafayette County","AR",NA,"05","073",66641.6578435203,89165.6462694069,0.337986616100918
"Saguache County","CO",NA,"08","109",166476.412517491,268752.269919426,0.614356447590976
"Pawnee County","KS",NA,"20","145",57823.9927773008,76000.5515005018,0.314342850608827
"Moody County","SD",NA,"46","101",154772.96374356,237811.119274689,0.536515897367662
"Woodruff County","AR",NA,"05","147",55247.097772105,76648.4915336142,0.38737589166747
"Brown County","IL",NA,"17","009",109770.235104716,117894.012828242,0.0740071087191982
"Presidio County","TX",NA,"48","377",130390.205704508,200306.086234915,0.536205002152167
"Bear Lake County","ID",NA,"16","007",201507.304794813,367347.378224996,0.822997824317341
"Antelope County","NE",NA,"31","003",116992.931609917,160754.077778808,0.374049488004976
"Bland County","VA","Bluefield, WV-VA","51","021",130511.675659989,165235.709885038,0.266060749350213
"Pendleton County","WV",NA,"54","071",123078.495118451,168018.880031507,0.365135963596279
"Edwards County","IL",NA,"17","047",78055.8145972282,77129.913543155,-0.0118620381947324
"Gentry County","MO",NA,"29","075",76955.8169219377,103809.693589939,0.34895187579181
"Teton County","MT",NA,"30","099",177311.619156843,287850.97812948,0.623418586431481
"Osceola County","IA",NA,"19","143",100353.709850328,135927.036609671,0.354479438900643
"Menifee County","KY","Mount Sterling, KY","21","165",64298.4901339769,90252.0012416003,0.403641066120601
"Reynolds County","MO",NA,"29","179",106105.836381478,140690.272658979,0.325942827057698
"Hamlin County","SD","Watertown, SD","46","057",212992.394982612,291665.716595667,0.369371505585813
"Clay County","NE",NA,"31","035",100970.78646657,130975.451310211,0.297161841495365
"Shelby County","MO",NA,"29","205",102274.318567381,141672.925063351,0.385224825233258
"Van Buren County","TN",NA,"47","175",115898.65542618,176098.589280867,0.519418742463588
"Iron County","WI",NA,"55","051",128401.763156951,170547.291681101,0.328231696262877
"Greenwood County","KS",NA,"20","073",50252.8008144226,70987.4003251552,0.412605848324812
"Sullivan County","MO",NA,"29","211",62579.719744894,84792.9175693429,0.354958410088778
"Grant County","MN",NA,"27","051",139057.672303629,200734.352698478,0.443533099419207
"Cumberland County","KY",NA,"21","057",77104.0836244997,113168.684612609,0.467739181801912
"Crowley County","CO",NA,"08","025",102502.105154584,155986.718729191,0.521790391465096
"Miller County","GA",NA,"13","201",83784.8125529696,120207.7446901,0.434719981191148
